resource,name,slug
magicitems,ring of invisibility,ring-of-invisibility-a5e
magicitems,ring of jumping,ring-of-jumping-a5e
magicitems,ring of light's comfort,ring-of-lights-comfort
magicitems,ring of mind shielding,ring-of-mind-shielding-a5e
magicitems,ring of night's solace,ring-of-nights-solace
magicitems,ring of powerful summons,ring-of-powerful-summons
magicitems,ring of protection,ring-of-protection-a5e
magicitems,ring of regeneration,ring-of-regeneration-a5e
magicitems,ring of remembrance,ring-of-remembrance
magicitems,ring of resistance,ring-of-resistance-a5e
magicitems,ring of sealing,ring-of-sealing
magicitems,ring of shadows,ring-of-shadows
magicitems,ring of shooting stars,ring-of-shooting-stars-a5e
magicitems,ring of small mercies,ring-of-small-mercies
magicitems,ring of spell negation,ring-of-spell-negation
magicitems,ring of spell storing,ring-of-spell-storing-a5e
magicitems,ring of spell turning,ring-of-spell-turning-a5e
magicitems,ring of stored vitality,ring-of-stored-vitality
magicitems,ring of swimming,ring-of-swimming-a5e
magicitems,ring of telekinesis,ring-of-telekinesis-a5e
magicitems,ring of the dolphin,ring-of-the-dolphin
magicitems,ring of the frog,ring-of-the-frog
magicitems,ring of the frost knight,ring-of-the-frost-knight
magicitems,ring of the grove's guardian,ring-of-the-groves-guardian
magicitems,ring of the jarl,ring-of-the-jarl
magicitems,ring of the ram,ring-of-the-ram-a5e
magicitems,ring of the vengeance seeker,ring-of-the-vengeance-seeker-a5e
magicitems,ring of the water dancer,ring-of-the-water-dancer
magicitems,ring of three wishes,ring-of-three-wishes-a5e
magicitems,ring of ursa,ring-of-ursa
magicitems,ring of warmth,ring-of-warmth-a5e
magicitems,ring of water walking,ring-of-water-walking-a5e
magicitems,ring of x-ray vision,ring-of-x-ray-vision-a5e
magicitems,river token,river-token
magicitems,riverine blade,riverine-blade
magicitems,robe of eyes,robe-of-eyes-a5e
magicitems,robe of scintillating colors,robe-of-scintillating-colors-a5e
magicitems,robe of stars,robe-of-stars-a5e
magicitems,robe of the archmagi,robe-of-the-archmagi-a5e
magicitems,robe of useful items,robe-of-useful-items-a5e
magicitems,rod of absorption,rod-of-absorption-a5e
magicitems,rod of alertness,rod-of-alertness-a5e
magicitems,rod of blade bending,rod-of-blade-bending
magicitems,rod of bubbles,rod-of-bubbles
magicitems,rod of conveyance,rod-of-conveyance
magicitems,rod of deflection,rod-of-deflection
magicitems,rod of entropy,rod-of-entropy-a5e
magicitems,rod of ghastly might,rod-of-ghastly-might
magicitems,rod of hellish grounding,rod-of-hellish-grounding
magicitems,rod of icicles,rod-of-icicles
magicitems,rod of lordly might,rod-of-lordly-might-a5e
magicitems,rod of reformation,rod-of-reformation
magicitems,rod of repossession,rod-of-repossession
magicitems,rod of rulership,rod-of-rulership-a5e
magicitems,rod of sacrificial blessing,rod-of-sacrificial-blessing
magicitems,rod of sanguine mastery,rod-of-sanguine-mastery
magicitems,rod of security,rod-of-security-a5e
magicitems,rod of swarming skulls,rod-of-swarming-skulls
magicitems,rod of the disciplinarian,rod-of-the-disciplinarian
magicitems,rod of the infernal realms,rod-of-the-infernal-realms
magicitems,rod of the jester,rod-of-the-jester
magicitems,rod of the mariner,rod-of-the-mariner
magicitems,rod of the wastes,rod-of-the-wastes
magicitems,rod of thorns,rod-of-thorns
magicitems,rod of underworld navigation,rod-of-underworld-navigation
magicitems,rod of vapor,rod-of-vapor
magicitems,rod of verbatim,rod-of-verbatim
magicitems,rod of warning,rod-of-warning
magicitems,rogue's aces,rogues-aces
magicitems,root of the world tree,root-of-the-world-tree
magicitems,rope of climbing,rope-of-climbing-a5e
magicitems,rope of entanglement,rope-of-entanglement-a5e
magicitems,rope seed,rope-seed
magicitems,rose of the enchantress,rose-of-the-enchantress-a5e
magicitems,rowan staff,rowan-staff
magicitems,rowdy's club,rowdys-club
magicitems,rowdy's ring,rowdys-ring
magicitems,royal jelly,royal-jelly
magicitems,ruby crusher,ruby-crusher
magicitems,rug of safe haven,rug-of-safe-haven
magicitems,rust monster shell,rust-monster-shell
magicitems,ruyi jingu bang,ruyi-jingu-bang-a5e
magicitems,sack of sacks,sack-of-sacks-a5e
magicitems,sacrificial knife,sacrificial-knife
magicitems,saddle of the cavalry casters,saddle-of-the-cavalry-casters
magicitems,sail of the black opal,sail-of-the-black-opal-a5e
magicitems,sanctuary shell,sanctuary-shell
magicitems,sand arrow,sand-arrow
magicitems,sand suit,sand-suit
magicitems,sandals of sand skating,sandals-of-sand-skating
magicitems,sandals of the desert wanderer,sandals-of-the-desert-wanderer
magicitems,sanguine lance,sanguine-lance
magicitems,satchel of seawalking,satchel-of-seawalking
magicitems,satyr boots,satyr-boots-a5e
magicitems,scale milk,scale-milk-a5e
magicitems,scalehide cream,scalehide-cream
magicitems,scarab of protection,scarab-of-protection-a5e
magicitems,scarab of rebirth,scarab-of-rebirth
magicitems,scarf of deception,scarf-of-deception
magicitems,scent sponge,scent-sponge
magicitems,scepter of majesty,scepter-of-majesty
magicitems,schooled weapon,schooled-weapon-a5e
magicitems,scimitar of speed,scimitar-of-speed-a5e
magicitems,scimitar of the desert winds,scimitar-of-the-desert-winds
magicitems,scorn pouch,scorn-pouch
magicitems,scorpion feet,scorpion-feet
magicitems,scoundrel's gambit,scoundrels-gambit
magicitems,scourge of devotion,scourge-of-devotion
magicitems,scout's coat,scouts-coat
magicitems,scrap of forbidden text,scrap-of-forbidden-text-a5e
magicitems,screaming skull,screaming-skull
magicitems,scrimshaw comb,scrimshaw-comb
magicitems,scrimshaw parrot,scrimshaw-parrot
magicitems,scroll of conjuring,scroll-of-conjuring
magicitems,scroll of fabrication,scroll-of-fabrication
magicitems,scroll of treasure finding,scroll-of-treasure-finding
magicitems,scrolls of correspondence,scrolls-of-correspondence
magicitems,sea witch’s amulet,sea-witchs-amulet-a5e
magicitems,sea witch's blade,sea-witchs-blade
magicitems,seafarer's quill,seafarers-quill-a5e
magicitems,searing whip,searing-whip
magicitems,second-light lantern,second-light-lantern-a5e
magicitems,second wind,second-wind
magicitems,secret-catching pearls,secret-catching-pearls-a5e
magicitems,security gremlin,security-gremlin-a5e
magicitems,seeds of necessity,seeds-of-necessity-a5e
magicitems,seelie staff,seelie-staff
magicitems,selket's bracer,selkets-bracer
magicitems,seneschal's gloves,seneschals-gloves
magicitems,sentinel portrait,sentinel-portrait
magicitems,serpent staff,serpent-staff
magicitems,serpentine bracers,serpentine-bracers
magicitems,serpentine sandals,serpentine-sandals
magicitems,serpent's scales,serpents-scales
magicitems,serpent's tooth,serpents-tooth
magicitems,serveros war engine,serveros-war-engine-a5e
magicitems,servile shabti,servile-shabti
magicitems,seven-sided coin,seven-sided-coin-a5e
magicitems,shackle of the ghostheart covenant,shackle-of-the-ghostheart-covenant-a5e
magicitems,shadow tome,shadow-tome
magicitems,shadowhound's muzzle,shadowhounds-muzzle
magicitems,shark tooth crown,shark-tooth-crown
magicitems,sharkskin vest,sharkskin-vest
magicitems,shattershot arrow,shattershot-arrow
magicitems,sheeshah of revelations,sheeshah-of-revelations
magicitems,shepherd's flail,shepherds-flail
magicitems,shield +1,shield-1-a5e
magicitems,shield +2,shield-2-a5e
magicitems,shield +3,shield-3-a5e
magicitems,shield of gnawing,shield-of-gnawing
magicitems,shield of missile attraction,shield-of-missile-attraction-a5e
magicitems,shield of missile reversal,shield-of-missile-reversal
magicitems,shield of the fallen,shield-of-the-fallen
magicitems,shifting shirt,shifting-shirt
magicitems,shimmer ring,shimmer-ring
magicitems,shoes of the shingled canopy,shoes-of-the-shingled-canopy
magicitems,shoulder dragon brooch,shoulder-dragon-brooch-a5e
magicitems,shrutinandan sitar,shrutinandan-sitar
magicitems,sickle of thorns,sickle-of-thorns
magicitems,siege arrow,siege-arrow
magicitems,signal rings,signal-rings-a5e
magicitems,signaling ammunition,signaling-ammunition
magicitems,signaling compass,signaling-compass
magicitems,signet of the magister,signet-of-the-magister
magicitems,silver string,silver-string
magicitems,silvered oar,silvered-oar
magicitems,sinner’s ashes,sinners-ashes-a5e
magicitems,skald's harp,skalds-harp
magicitems,skeleton key,skeleton-key-a5e
magicitems,skipstone,skipstone
magicitems,skofnung,skofnung-a5e
magicitems,"skrivena moc, whispering blade",skrivena-moc-whispering-blade-a5e
magicitems,skull liqueur,skull-liqueur-a5e
magicitems,skullcap of deep wisdom,skullcap-of-deep-wisdom
magicitems,skysail,skysail
magicitems,skywing,skywing-a5e
magicitems,slatelight ring,slatelight-ring
magicitems,sleep pellet,sleep-pellet
magicitems,slick cuirass,slick-cuirass
magicitems,slimeblade,slimeblade
magicitems,sling stone of screeching,sling-stone-of-screeching
magicitems,slippers of spider climbing,slippers-of-spider-climbing-a5e
magicitems,slippers of the cat,slippers-of-the-cat
magicitems,slipshod hammer,slipshod-hammer
magicitems,smoking plate of heithmir,smoking-plate-of-heithmir
magicitems,smuggler's bag,smugglers-bag
magicitems,smuggler's coat,smugglers-coat
magicitems,snake basket,snake-basket
magicitems,snake-eye bones,snake-eye-bones-a5e
magicitems,soldra's staff,soldras-staff
magicitems,somnambulatory brew,somnambulatory-brew-a5e
magicitems,song-saddle of the khan,song-saddle-of-the-khan
magicitems,sonic staff,sonic-staff-a5e
magicitems,soul bond chalice,soul-bond-chalice
magicitems,soul jug,soul-jug
magicitems,soulbound wraps,soulbound-wraps
magicitems,sovereign glue,sovereign-glue-a5e
magicitems,spear of the north,spear-of-the-north
magicitems,spear of the stilled heart,spear-of-the-stilled-heart
magicitems,spear of the western whale,spear-of-the-western-whale
magicitems,spearbiter,spearbiter
magicitems,spectral blade,spectral-blade
magicitems,spectral camera,spectral-camera-a5e
magicitems,spell disruptor horn,spell-disruptor-horn
magicitems,spell scroll,spell-scroll-a5e
magicitems,spellcasting symphony,spellcasting-symphony-a5e
magicitems,spellguard shield,spellguard-shield-a5e
magicitems,sphere of annihilation,sphere-of-annihilation-a5e
magicitems,spice box of zest,spice-box-of-zest
magicitems,spice box spoon,spice-box-spoon
magicitems,spider grenade,spider-grenade
magicitems,spider staff,spider-staff
magicitems,spinal whip,spinal-whip-a5e
magicitems,spindle of spinning,spindle-of-spinning-a5e
magicitems,spirit lantern,spirit-lantern-a5e
magicitems,spirit-trapping camera,spirit-trapping-camera-a5e
magicitems,splinter staff,splinter-staff
magicitems,spyglass of summoning,spyglass-of-summoning
magicitems,staff of binding,staff-of-binding
magicitems,staff of camazotz,staff-of-camazotz
magicitems,staff of channeling,staff-of-channeling
magicitems,staff of charming,staff-of-charming-a5e
magicitems,staff of desolation,staff-of-desolation
magicitems,staff of dissolution,staff-of-dissolution
magicitems,staff of fate,staff-of-fate
magicitems,staff of feathers,staff-of-feathers
magicitems,staff of fire,staff-of-fire-a5e
magicitems,staff of frost,staff-of-frost-a5e
magicitems,staff of giantkin,staff-of-giantkin
magicitems,staff of gravity bending,staff-of-gravity-bending-a5e
magicitems,staff of healing,staff-of-healing-a5e
magicitems,staff of ice and fire,staff-of-ice-and-fire
magicitems,staff of master lu po,staff-of-master-lu-po
magicitems,staff of midnight,staff-of-midnight
magicitems,staff of minor curses,staff-of-minor-curses
magicitems,staff of parzelon,staff-of-parzelon
magicitems,staff of portals,staff-of-portals
magicitems,staff of power,staff-of-power-a5e
magicitems,staff of scrying,staff-of-scrying
magicitems,staff of spores,staff-of-spores
magicitems,staff of squalor,staff-of-squalor-a5e
magicitems,staff of striking,staff-of-striking-a5e
magicitems,staff of swarming insects,staff-of-swarming-insects-a5e
magicitems,staff of the armada,staff-of-the-armada
magicitems,staff of the artisan,staff-of-the-artisan
magicitems,staff of the cephalopod,staff-of-the-cephalopod
magicitems,staff of the four winds,staff-of-the-four-winds
magicitems,staff of the lantern bearer,staff-of-the-lantern-bearer
magicitems,staff of the magi,staff-of-the-magi-a5e
magicitems,staff of the peaks,staff-of-the-peaks
magicitems,staff of the python,staff-of-the-python-a5e
magicitems,staff of the scion,staff-of-the-scion
magicitems,staff of the treant,staff-of-the-treant
magicitems,staff of the unhatched,staff-of-the-unhatched
magicitems,staff of the web-tender,staff-of-the-web-tender-a5e
magicitems,staff of the white necromancer,staff-of-the-white-necromancer
magicitems,staff of the woodlands,staff-of-the-woodlands-a5e
magicitems,staff of thorns,staff-of-thorns
magicitems,staff of thunder and lightning,staff-of-thunder-and-lightning-a5e
magicitems,staff of voices,staff-of-voices
magicitems,staff of winter and ice,staff-of-winter-and-ice
magicitems,staff of withering,staff-of-withering-a5e
magicitems,stalking cat,stalking-cat-a5e
magicitems,standard of divinity,standard-of-divinity
magicitems,star heart,star-heart-a5e
magicitems,stasis stone,stasis-stone
magicitems,steadfast splint,steadfast-splint
magicitems,steelsilk mantle,steelsilk-mantle-a5e
magicitems,stick awl,stick-awl-a5e
magicitems,stinger,stinger
magicitems,stolen thunder,stolen-thunder
magicitems,stone of controlling earth elementals,stone-of-controlling-earth-elementals-a5e
magicitems,stone of good luck (luckstone),stone-of-good-luck-luckstone-a5e
magicitems,stone staff,stone-staff
magicitems,stonechewer gauntlets,stonechewer-gauntlets
magicitems,stonedrift staff,stonedrift-staff
magicitems,stormheart bow,stormheart-bow
magicitems,storyteller's pipe,storytellers-pipe
magicitems,sturdy scroll tube,sturdy-scroll-tube
magicitems,stygian crook,stygian-crook
magicitems,subtle mage gloves,subtle-mage-gloves-a5e
magicitems,sun blade,sun-blade-a5e
magicitems,superior potion of troll blood,superior-potion-of-troll-blood
magicitems,supreme potion of troll blood,supreme-potion-of-troll-blood
magicitems,survival knife,survival-knife
magicitems,survivor’s cloak,survivors-cloak-a5e
magicitems,swarmfoe suit,swarmfoe-suit
magicitems,swashing plumage,swashing-plumage
magicitems,sweet nature,sweet-nature
magicitems,swolbold wraps,swolbold-wraps
magicitems,sword of fallen saints,sword-of-fallen-saints
magicitems,sword of life stealing,sword-of-life-stealing-a5e
magicitems,sword of sharpness,sword-of-sharpness-a5e
magicitems,sword of the serpent,sword-of-the-serpent-a5e
magicitems,sword of three traditions,sword-of-three-traditions-a5e
magicitems,sword of volsung,sword-of-volsung
magicitems,sword of wounding,sword-of-wounding-a5e
magicitems,tactile unguent,tactile-unguent
magicitems,tailored suit of armor,tailored-suit-of-armor-a5e
magicitems,tailor's clasp,tailors-clasp
magicitems,talisman of pure good,talisman-of-pure-good-a5e
magicitems,talisman of the snow queen,talisman-of-the-snow-queen
magicitems,talisman of the sphere,talisman-of-the-sphere-a5e
magicitems,talisman of ultimate evil,talisman-of-ultimate-evil-a5e
magicitems,talking tablets,talking-tablets
magicitems,talking torches,talking-torches
